rxn_ID	v_Control	v_FeLim	v_FeEX	v_ZnLim	v_ZnEx
rxn00781_d0_r	60.050537	59.80188	59.879944	60.1651	59.83081
rxn00782_d0_f	0	0	0	0	0
rxn00782_d0_r	65.75403	59.350464	55.397583	56.24524	59.742065
rxn00789_d0	0	0.10411217	0	0	0
rxn00790_d0	1.952961	0.5122813	3.8397691	4.313393	3.3223436
rxn00791_d0	0	0.11205596	0	0	0
rxn00799_c0_f	33.040344	32.765625	32.390076	32.384155	32.6073
rxn00799_c0_r	48.161743	51.811646	50.497803	51.947998	49.035767
rxn00800_d0_f	11.283813	9.65979	9.867737	10.19458	9.136688
rxn00800_d0_r	4.047119	1.3640137	1.5895996	1.1325073	2.1358337
rxn00802_d0_f	5.859131	9.232666	8.828735	6.078247	5.904541
rxn00802_d0_r	4.909668	7.1850586	7.404907	4.8153076	4.911621
rxn00830_d0_f	0	0	0	0	0
rxn00830_d0_r	0	0	0	0	0
rxn00832_d0_f	0.25561523	0	0	0	0
rxn00832_d0_r	4.8568115	4.744812	4.541504	5.0439453	4.2819824
rxn00834_d0_f	2.0656738	2.2836914	1.9311523	2.1759033	2.005005
rxn00834_d0_r	1.9853516	1.6868896	1.5253906	1.8865967	1.1386719
rxn00838_d0	4.4531913	5.027418	4.9492345	5.673032	4.014607
rxn00839_d0_f	4.8847656	4.6452026	4.6175537	4.592224	4.1686707
rxn00839_d0_r	4.4433594	4.2073364	4.1759033	4.15448	3.83255
rxn00863_d0_f	4.4588623	3.0437012	3.4265747	4.037964	4.104248
rxn00863_d0_r	5.192383	2.3328857	2.3067627	3.5637207	3.2318726
rxn00899_d0	0	0	0	0	0
rxn00907_d0_f	17.899292	20.416626	15.447632	21.115723	21.13855
rxn00907_d0_r	8.308228	4.963623	0	4.0788574	6.579773
rxn00917_d0	0	0	0	0	0
rxn00929_d0_f	4.0004883	4.0963135	3.651245	3.9246826	4.2435303
rxn00929_d0_r	2.0142822	4.557251	4.125122	4.1922607	4.243286
rxn00931_d0_f	0.44885254	1.0383301	1.0343018	1.0914307	0.7076416
rxn00931_d0_r	2.7592773	0.23864746	0.49719238	0.76501465	0.71276855
rxn00947_d0	0	0	0	0	0
rxn00974_d0_f	11.064209	13.170624	11.808838	11.837402	13.00354
rxn00974_d0_r	12.008728	10.859741	11.190918	11.085815	10.662231
rxn00980_d0_f	1.1508789	1.5469971	1.3900146	1.3874512	1.5229492
rxn00980_d0_r	1.0631104	1.0682373	0.9876709	0.98291016	1.1142578
rxn01000_d0	0.01701951	0	0	0	0
rxn01007_d0	0	0.2941017	0.19743101	0.17714013	0.20292386
rxn01011_d0_f	0.37542725	1.1274414	1.0020752	1.0002441	1.2357178
rxn01011_d0_r	0.45513916	0.7052002	0.6483154	0.61535645	0.8453369
rxn01018_d0_f	2.5274658	1.2821045	1.59021	1.4655762	1.6707153
rxn01018_d0_r	1.0998535	0	0	0	0.01965332
rxn01019_d0_f	0.50268555	1.081665	0.30187988	0.557251	0.73565674
rxn01019_d0_r	0.85998535	1.7565918	1.4759521	1.586792	1.888855
rxn01069_d0_f	0.66589355	1.852478	1.6693115	1.6914062	1.5091553
rxn01069_d0_r	0.30340576	0.9526367	0.522583	0.746521	1.1796875
rxn01100_d0_f	127.208374	120.95874	116.97864	118.059326	121.64392
rxn01100_d0_r	0.11956787	0.3340454	0.42279053	0.16400146	0.72906494
rxn01101_d0_f	11.602905	13.200562	14.423706	14.365295	14.017273
rxn01101_d0_r	3.7843628	3.788269	3.2461548	2.3431396	3.0610352
rxn01102_d0	0	0	0	0	0
rxn01106_d0_f	5.3912964	9.852844	4.5270996	8.296143	6.858032
rxn01106_d0_r	18.468262	18.75653	17.088745	17.55487	16.672852
rxn01111_d0	74.4496	70.61878	70.82271	70.4607	71.81721
rxn01115_d0	0	3.5980167	4.536983	3.9062617	3.125767
rxn01116_d0_f	0	1.2901611	1.2980957	0.80981445	0.8605957
rxn01116_d0_r	52.23181	49.31714	48.798462	48.568787	49.499084
rxn01200_d0_f	24.96045	23.576477	23.898132	23.82727	24.753784
rxn01200_d0_r	0	0.4724121	0.57281494	0.35913086	0.4260254
rxn01207_d0	0	0.38060004	0.29097486	0.26439703	0.5912571
rxn01208_d0	0	0.051246658	0.12142976	0.03157192	0.25088656
rxn01211_d0_f	9.145142	10.584595	10.998047	12.022461	11.257935
rxn01211_d0_r	1.5043945	0	0	0	0.64019775
rxn01249_d0_f	0.13458252	0.47406006	0.45977783	0.23474121	0.4022827
rxn01249_d0_r	0.23150635	0	0	0.008300781	0
rxn01255_d0	2.3195837	1.4970169	1.7928227	0.6588447	1.0733873
rxn01256_d0	0.8642144	0	0	0	0
rxn01257_d0_f	4.064331	2.473755	2.44458	2.3729248	2.4084473
rxn01257_d0_r	4.230835	2.6507568	2.206787	2.5267334	2.7180176
rxn01258_d0_f	3.014038	2.940979	2.22937	2.0996094	2.5785522
rxn01258_d0_r	1.9632568	1.5835571	1.1326904	1.3452148	1.44281
rxn01301_d0_f	5.4727783	5.3568115	4.6749268	5.0126953	5.163513
rxn01301_d0_r	4.1065674	5.3460693	5.3060303	5.076416	4.9138794
rxn01302_d0_f	1.0549316	1.8909912	2.5733643	2.397705	2.553894
rxn01302_d0_r	4.4953613	2.7386475	2.8580322	2.9316406	2.225891
rxn01332_d0	3.3285754	3.1943533	2.7010808	2.516853	1.4756699
rxn01334_d0_f	0	0	0	0	0
rxn01334_d0_r	26.678345	26.900269	25.780334	26.144897	27.565186
rxn01345_d0_f	27.074463	27.937256	27.097046	27.326538	28.608887
rxn01345_d0_r	0	0.033569336	0.14941406	0.08068848	0.11755371
rxn01353_d0_f	4.8847656	4.6452026	4.6175537	4.592224	4.1686707
rxn01353_d0_r	4.4433594	4.2073364	4.1759033	4.15448	3.83255
rxn01361_c0_f	14.089932	15.227132	15.12812	15.119487	15.148574
rxn01361_c0_r	13.083671	13.033965	13.31662	13.372338	13.413194
rxn01362_c0	0.49019852	1.296053	0.48378682	0.4950604	0.5327059
rxn01396_d0	0	0	0	0	0
rxn01434_d0	0.3457043	0.5635103	0.26767445	0.34251812	0.08607121
rxn01465_d0_f	4.3311768	2.0496826	1.9494629	2.0715332	3.156311
rxn01465_d0_r	5.850586	3.9001465	4.000122	4.000366	4.9855957
rxn01476_d0_f	4.2318115	2.7470703	3.4082031	2.9466553	2.9534912
rxn01476_d0_r	4.6916504	0.008483887	0	0	0.5788574
rxn01486_d0	0	0	0	0	0
rxn01512_d0_f	4.8847656	4.6452026	4.6175537	4.592224	4.1686707
rxn01512_d0_r	4.4433594	4.2073364	4.1759033	4.15448	3.83255
rxn01539_d0_f	0.9552801	0.8754993	0.8003001	0.8384754	0.9486643
rxn01539_d0_r	0.8708176	0.85038644	0.78794813	0.82693845	0.90310365
rxn01611_c0	0	0	0	0	0
rxn01636_d0_f	2.3615723	0.6479492	0	0.04248047	0.44702148
rxn01636_d0_r	2.2288818	2.100586	2.197754	2.1645508	2.091919
rxn01637_d0_f	2.352295	2.5985718	3.2645264	3.244751	2.6778564
rxn01637_d0_r	2.593628	0	0	0	0
rxn01643_d0_f	9.561096	9.461853	16.110474	9.743591	9.890869
rxn01643_d0_r	13.085815	10.519409	17.618896	10.433899	9.370789
rxn01644_d0	0.30170575	0	0.000982791	0	0
rxn01652_d0_f	2.697998	3.2037354	3.2635498	3.1922607	3.0124512
rxn01652_d0_r	1.4813232	0.21716309	0.5843506	0.19787598	0.5786133
rxn01673_d0_f	4.8847656	4.6452026	4.6175537	4.592224	4.1686707
rxn01673_d0_r	4.4433594	4.2073364	4.1759033	4.15448	3.83255
rxn01678_d0_f	4.8847656	4.6452026	4.6175537	4.592224	4.1686707
rxn01678_d0_r	4.4433594	4.2073364	4.1759033	4.15448	3.83255
rxn01739_d0	3.3285754	1.8928218	1.8297567	0.5481601	1.0231326
rxn01740_d0_f	0.3885498	2.2983398	2.338379	2.8330078	2.6185913
rxn01740_d0_r	3.6154785	3.5627441	3.2415771	2.5892944	2.7149658
rxn01807_d0	0	0	0	0	0
rxn01827_d0	0	0	0	0	0
rxn01917_d0_f	8.560791	6.7249756	4.0685425	4.015991	6.8134766
rxn01917_d0_r	8	8.196655	6.538391	6.409424	8.39563
rxn01974_d0_f	1.0582275	1.2596436	0.5506592	1.0113525	1.3856812
rxn01974_d0_r	1.0648804	1.2992554	0.42041016	0.7062988	1.3345337
rxn01975_d0_f	2.3167725	1.9313965	2.5460205	2.1903687	1.8683472
rxn01975_d0_r	2.8925781	0	0	0	0
rxn02159_d0_f	4.0463867	2.1765137	3.3538208	2.9471436	3.2474365
rxn02159_d0_r	5.265625	1.6131592	2.17688	2.6652832	2.4215698
rxn02212_d0	2.965068	2.2684586	1.8368409	1.3318679	0.7190523
rxn02213_d0	2.9873743	1.6414926	1.2451324	0.41947675	0.28959513
rxn02251_d0	0	0.41382122	0	0	0.16534606
rxn02305_d0	0	0	0	0	0
rxn02320_d0_f	3.2630615	2.7721558	2.8461304	3.1085205	3.2391968
rxn02320_d0_r	2.3328857	2.0864258	2.4407349	2.1499023	2.591858
rxn02373_d0_f	9.590271	9.126831	8.8272705	8.830933	7.185852
rxn02373_d0_r	10.139038	9.235962	9.086182	9.190918	6.876953
rxn02374_d0	0.25733408	0	0	0	0
rxn02380_d0_f	1.401123	0	0	0	0
rxn02380_d0_r	0.9046631	0.7571411	0.8562012	0.67822266	0.72558594
rxn02402_d0	0	0	0	0	0
rxn02465_d0_f	4.149764	4.790589	5.25806	5.234289	4.9066005
rxn02465_d0_r	4.2559004	2.0074933	1.6330063	1.6939907	2.0880864
rxn02473_d0	0	0	0	0	0
rxn02474_d0_f	1.3861084	1.5604858	1.5333252	1.5576172	1.7127075
rxn02474_d0_r	1.2572021	0.53167725	0.5119629	0.5687256	0.7959595
rxn02475_d0	0	0	0	0	0
rxn02476_d0_f	9.794189	9.966309	9.37854	8.554443	9.820801
rxn02476_d0_r	6.5177	7.9282227	6.914551	7.565979	8.19458
rxn02484_d0	0	0	0	0	0
rxn02507_d0	0	0	0	0.006236732	0.002096344
rxn02789_d0_f	0.66430664	0.4204712	0.49804688	0.4276123	0.36553955
rxn02789_d0_r	0.68969727	0.059661865	0.5961914	0.5213623	0.12664795
rxn02811_d0_f	1.3359375	0.17642212	0.32128906	0.35437012	0.62994385
rxn02811_d0_r	1.1799316	0.8823242	0.6591797	0.71325684	1.3237915
rxn02832_d0	0	0.073501974	0	0	0.023945153
rxn02834_d0	0	0.104996115	0	0.08126069	0
rxn02835_d0_f	0.7907715	1.2375488	1.500061	1.2548828	1.206543
rxn02835_d0_r	0.3798828	0.41210938	0.8607788	0.2857666	0.58618164
rxn02895_d0	2.5553887	2.5951867	4.0004826	4.4774384	3.7317982
rxn02914_d0_f	0.5199585	0.44592285	0.7293701	0	0.190979
rxn02914_d0_r	7.434082	7.9278564	10.029236	9.919189	9.232483
rxn02928_d0_f	0.051513672	0.0647583	0	0	0.21154785
rxn02928_d0_r	1.4604492	2.4170532	0.4173584	0.6307373	2.279541
rxn02929_d0_f	1.7321777	3.0095825	0.7105713	0.7967529	2.8063354
rxn02929_d0_r	0.7467041	0.016723633	0	0	0.15133667
rxn02937_d0	3.676467	4.6021876	4.616072	5.2261	3.718807
rxn02938_d0_f	16.34259	18.686401	16.002747	8.712524	16.077759
rxn02938_d0_r	20.592896	23.721802	20.749756	14.03186	20.579468
rxn02988_d0_f	4.680176	2.5177612	2.1225586	2.1513062	2.7974854
rxn02988_d0_r	4.3640137	1.621521	1.2039795	1.2317505	1.932251
rxn03004_d0	2.736577	4.5977793	4.126546	4.601766	4.2020535
rxn03062_d0_f	1.0377197	0.7626953	0.6191406	0.6326904	1.069397
rxn03062_d0_r	1.21875	0.16760254	0.2746582	0.27648926	0.2876587
rxn03080_d0_f	2.4301758	1.6712646	1.3682861	1.3597412	1.9071655
rxn03080_d0_r	2.9969482	2.52771	2.119751	2.2442627	2.6497192
rxn03084_d0	3.077942	4.9385905	4.607552	4.864065	4.145852
rxn03108_d0_f	5.591797	4.7338257	4.794861	4.8013306	4.7925415
rxn03108_d0_r	5.0356445	4.1707153	4.191345	4.216736	4.2283325
rxn03135_d0	0	0.12876517	0	0.06393504	0
rxn03136_d0_f	9.236694	9.583984	9.69342	10.052612	9.44693
rxn03136_d0_r	4.4871216	4.4119873	4.5095215	4.3396606	4.029419
rxn03137_d0	4.493745	4.383792	4.683047	5.077495	4.6520214
rxn03147_d0	4.4683833	4.715276	4.656282	5.1764913	5.020331
rxn03175_d0_f	1.6474609	1.4212646	1.7295532	1.7473755	1.5901489
rxn03175_d0_r	1.1621094	0.5397949	1.1155396	0.9694214	1.0009155
rxn03891_d0	0	0	0	0	0
rxn03892_d0	0	0	0	0	0
rxn03907_d0_f	1.0550537	0.84729004	0.6802368	0.836792	0.9226074
rxn03907_d0_r	1.2213135	1.2286377	1.1482544	1.2189941	1.3037109
rxn03908_d0	0	0	0	0	0
rxn03909_d0	0	0	0	0	0
